Scenario,Species,Region,Inventory Sector,CEDS Fuel,GAINS Sector,Sectoral Emissions Fraction,2000,2005,2010,2015,2020,2030,2050
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Agriculture,process,AGR_POULT-OP-[M animals],0.0329918687298554,0.3236,0.3236,0.3236,0.3236,0.3236,0.28650678575786515,0.33576644283476287
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Agriculture,process,FCON_OTHN-NOF-[kt N],0.017625225021743504,0.0243,0.0243,0.0243,0.0243,0.0243,0.02179399526490879,0.02361172242272194
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Agriculture,process,FCON_UREA-NOF-[kt N],0.45892488825258165,0.1821,0.1821,0.1821,0.1821,0.1821,0.16332043365184737,0.1769421667974348
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Agriculture,process,FERTPRO-NOF-[kt N],0.009228236418994,0.003,0.003,0.003,0.003,0.003,0.002690616699371456,0.002915027459595301
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Agriculture,process,OTH_NH3_EMISS-NOF-[kt NH3],0.10353140816551075,1.0,1.0,1.0,1.0,1.0,0.7780749661942395,0.7163366411154356
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,liquid-fuel-plus-natural-gas,PP_ENG-GAS-[PJ],0.008055510418575385,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,liquid-fuel-plus-natural-gas,PP_ENG-HF-[PJ],0.0006442103467787753,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,liquid-fuel-plus-natural-gas,PP_ENG-MD-[PJ],0.2817976580245676,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,liquid-fuel-plus-natural-gas,PP_EX_OTH-GAS-[PJ],0.006384481790973909,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,liquid-fuel-plus-natural-gas,PP_MOD-GAS-[PJ],0.5583342264693238,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,liquid-fuel-plus-natural-gas,PP_NEW-GAS-[PJ],0.05086899250802958,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,liquid-fuel-plus-natural-gas,PP_NEW-HF-[PJ],0.09391492044175082,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,process,CON_COMB-GAS-[PJ],0.6356986871421902,0.000134,0.000134,0.000134,0.000134,0.000134,0.000126,0.000126
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,process,PROD_AGAS-CRU-[PJ],0.21742428759608318,2.01e-06,2.01e-06,2.01e-06,2.01e-06,2.01e-06,2.01e-06,2.01e-06
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,process,WASTE_FLR-NOF-[PJ],0.14687702526172663,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,solid-biofuel,PP_EX_OTH-OS1-[PJ],0.8333992296842536,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,solid-biofuel,PP_NEW-OS1-[PJ],0.16483787114906806,0.003,0.003,0.003,0.003,0.003,0.003,0.003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,solid-biofuel,PP_NEW-OS2-[PJ],0.0017628991666783728,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,total-coal,PP_EX_L-BC1-[PJ],1.902643129868453e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,total-coal,PP_EX_L-HC2-[PJ],0.0001716505396816052,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,total-coal,PP_EX_S-BC1-[PJ],6.910140605955619e-07,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,total-coal,PP_EX_S-HC2-[PJ],6.589710698824612e-06,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,total-coal,PP_MOD-BC1-[PJ],0.028218328196196886,1e-05,1e-05,1e-05,1e-05,0.000628,0.0015550000000000002,0.002173
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,total-coal,PP_MOD-HC2-[PJ],0.9404539698065235,1e-05,1e-05,1e-05,1e-05,0.000628,0.0015550000000000002,0.002482
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,total-coal,PP_NEW_L-BC1-[PJ],0.0008416477419857952,1e-05,1e-05,1e-05,1e-05,0.000319,0.0015550000000000002,0.002173
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Energy,total-coal,PP_NEW_L-HC2-[PJ],0.03028809655955415,1e-05,1e-05,1e-05,1e-05,0.000319,0.0015550000000000002,0.0026365
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,liquid-fuel-plus-natural-gas,IN_OC-GAS-[PJ],0.19433724428900903,0.00015,0.000146,0.00014199999999999998,0.000138,0.000134,0.000126,0.000126
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,liquid-fuel-plus-natural-gas,IN_OC-GSL-[PJ],0.03774285893765761,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,liquid-fuel-plus-natural-gas,IN_OC-HF-[PJ],0.7054643982098148,0.00064,0.0006207999999999999,0.0006016,0.0005824,0.0005632,0.0005248,0.0005248
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,liquid-fuel-plus-natural-gas,IN_OC-LPG-[PJ],0.00048395512486042224,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,liquid-fuel-plus-natural-gas,IN_OC-MD-[PJ],0.061971543438658204,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_CHEM-GSL-[PJ],0.00017141725574597414,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_CHEM-HF-[PJ],0.021944298657903642,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_CON-GAS-[PJ],0.0014150063506336843,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_CON-LPG-[PJ],0.0011454510226273065,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_OTH-GAS-[PJ],0.0120207863164349,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_OTH-HF-[PJ],0.005642837023137657,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_CHEM-OS1-[PJ],0.00039764662499925134,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_CON-OS1-[PJ],0.11055531475316263,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_OTH-OS1-[PJ],0.8191640614705382,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_OTH-OS2-[PJ],1.5687449941718995e-09,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_PAP-OS1-[PJ],0.015012880606623548,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_PAP-OS2-[PJ],0.012350995698942501,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015,0.0015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_CHEM-BC1-[PJ],4.796110997806797e-06,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_CHEM-HC2-[PJ],1.8710552274237757e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_OTH_L-BC1-[PJ],4.420265842953112e-06,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_OTH_L-HC2-[PJ],0.0001159482302723616,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_PAP-BC1-[PJ],6.340344351444761e-06,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,process,IN_BO_PAP-HC1-[PJ],2.9087146766937306e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,total-coal,IN_OC-BC1-[PJ],0.0034100090250177503,2e-05,1.92e-05,1.84e-05,1.76e-05,1.76e-05,1.76e-05,1.76e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,total-coal,IN_OC-DC-[PJ],0.004204980454162993,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,total-coal,IN_OC-HC1-[PJ],0.0077405112837826235,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Industry,total-coal,IN_OC-HC2-[PJ],0.9846444992370366,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Non-road transport,liquid-fuel-plus-natural-gas,TRA_OT_INW-MD-[PJ],0.31830730322979206,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Non-road transport,liquid-fuel-plus-natural-gas,TRA_OT_RAI-MD-[PJ],0.6816926967702079,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Other,liquid-fuel-plus-natural-gas,TRA_OT_AGR-MD-[PJ],0.2657967325584425,0.0003,0.0003,0.0003,0.000315,0.000396,0.000513,0.0006
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Other,liquid-fuel-plus-natural-gas,TRA_OT_CNS-GSL-[PJ],0.006296764260656835,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Other,liquid-fuel-plus-natural-gas,TRA_OT_CNS-LPG-[PJ],0.0031910878645600885,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Other,liquid-fuel-plus-natural-gas,TRA_OT_CNS-MD-[PJ],0.7015502103249024,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Other,liquid-fuel-plus-natural-gas,TRA_OT_LB-GAS-[PJ],0.022883407530679297,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Other,liquid-fuel-plus-natural-gas,TRA_OT_LB-MD-[PJ],0.00028179746075886484,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,liquid-fuel-plus-natural-gas,DOM-GAS-[PJ],0.13783641919721662,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998,0.00022999999999999998
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,liquid-fuel-plus-natural-gas,DOM-GSL-[PJ],0.0752535207523575,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,liquid-fuel-plus-natural-gas,DOM-HF-[PJ],0.08219613210336289,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,liquid-fuel-plus-natural-gas,DOM-LPG-[PJ],0.6729616753811675,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,liquid-fuel-plus-natural-gas,DOM-MD-[PJ],0.03175224992855696,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,liquid-fuel-plus-natural-gas,DOM_LIGHT-GSL-[PJ],2.6373385280347746e-09,0.02,0.02,0.02,0.02,0.02,0.02,0.02
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,solid-biofuel,DOM-OS1-[PJ],1.0,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082,0.0082
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,total-coal,DOM-BC1-[PJ],0.011458535655723094,0.008,0.008,0.008,0.008,0.008,0.008,0.008
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,total-coal,DOM-HC1-[PJ],0.7782609066975101,0.008,0.008,0.008,0.008,0.008,0.008,0.008
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Residential,total-coal,DOM-HC2-[PJ],0.21028055764676687,0.008,0.008,0.008,0.008,0.008,0.008,0.008
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Shipping,liquid-fuel-plus-natural-gas,TRA_OTS_L-HF-[PJ],1.0,0.00098,0.00096752,0.00095504,0.000911312,0.000867632,0.000792704,0.000792704
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDB-GAS-[PJ],0.0652723713328158,0.0021219,0.0019481939999999999,0.002498625,0.0031239690000000003,0.0037493129999999998,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDB-LPG-[PJ],0.004814122481082993,0.0036789809999999996,0.0036789809999999996,0.0036789809999999996,0.004634236,0.005589490999999999,0.0075,0.006
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDB-MD-[PJ],0.0015777570779253196,0.00029,0.00028680000000000003,0.00028080000000000005,0.000282188,0.000292,0.000379,0.00045
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDT-GAS-[PJ],0.07878506098245096,0.002498625,0.002498625,0.002498625,0.003236469,0.003974313,0.00545,0.005
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDT-LPG-[PJ],0.00014820401022943279,0.0036789809999999996,0.0036789809999999996,0.0036789809999999996,0.004456735999999999,0.004456735999999999,0.004456735999999999,0.004456735999999999
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_HDT-MD-[PJ],0.0711684996242867,0.00029,0.00028680000000000003,0.00028080000000000005,0.000272688,0.000292,0.000379,0.00045
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD2-GAS-[PJ],0.00015987172421898178,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD2-GSL-[PJ],0.0005642959051221861,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999,0.0008699999999999999
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4C-GAS-[PJ],0.22203506344707877,0.001072,0.00314,0.0043626,0.0039835,0.003378625,0.0026905,0.0025
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4C-GSL-[PJ],0.32111900721455383,0.0045351,0.015952,0.01726818,0.015062700000000002,0.010010775,0.0039908999999999995,0.0021
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4C-LPG-[PJ],0.006694783314055542,0.015952,0.015952,0.01726818,0.015062700000000002,0.010010775,0.0039908999999999995,0.0021
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4C-MD-[PJ],0.0016786806825323751,0.00045,0.00044349999999999994,0.00042,0.00043799999999999997,0.000586195,0.000721493,0.0009725
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4T-GAS-[PJ],0.0033561843402201675,0.001072,0.00314,0.0043626,0.0039835,0.003378625,0.0026905,0.0025
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4T-GSL-[PJ],0.003984410478827818,0.0045351,0.015952,0.01726818,0.015062700000000002,0.010010775,0.0039908999999999995,0.0021
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_LD4T-MD-[PJ],0.008043061207502773,0.00045,0.00044349999999999994,0.00042,0.00043799999999999997,0.000586195,0.000721493,0.0009725
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAHA,Transport,liquid-fuel-plus-natural-gas,TRA_RD_M4-GSL-[PJ],0.2105986261770964,0.003155498,0.011370503,0.013095566999999999,0.013571675,0.014047783000000001,0.015,0.015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agricultural Waste Burning,process,WASTE_AGR-NOF-[Mt],1.0,1.3,1.3,1.3,1.3,1.3,1.3,1.3
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_BEEF-OS-[M animals],0.19279951219785627,10.7243,10.7243,10.7243,10.7243,10.7243,11.092101181899272,10.850233770604602
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_COWS-DS-[M animals],0.14437713287088733,14.2816,14.2816,14.2816,14.2816,14.2816,11.098368246360401,10.248966883438516
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_OTANI-BS-[M animals],0.19459602382282812,12.9,12.9,12.9,12.9,12.9,10.543512098277594,9.312447888238962
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_OTANI-CM-[M animals],2.792142095295414e-05,7.6,7.6,7.6,7.6,7.6,6.160516548312742,5.854727388949234
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_OTANI-FU-[M animals],3.898305415319847e-05,1.6927,1.6927,1.6927,1.6927,1.6927,1.372092942280129,1.3039864541150485
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_OTANI-HO-[M animals],0.0004057317795283781,8.0509,8.0509,8.0509,8.0509,8.0509,6.526013510369876,6.202082202064657
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_OTANI-SH-[M animals],0.01813404573018359,0.8822,0.8822,0.8822,0.8822,0.8822,0.8425099465257634,0.9554374186392546
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_PIG-PS-[M animals],0.002372507583500303,5.6477,5.6477,5.6477,5.6477,5.6477,4.213724920191134,4.246838249215781
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_POULT-LH-[M animals],0.0101137145580502,0.3746,0.3746,0.3746,0.3746,0.3746,0.33166082183218876,0.38868389828770755
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,AGR_POULT-OP-[M animals],0.01380650115256452,0.3236,0.3236,0.3236,0.3236,0.3236,0.28650678575786515,0.33576644283476287
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,FCON_OTHN-NOF-[kt N],0.012816151376735937,0.0243,0.0243,0.0243,0.0243,0.0243,0.02179399526490879,0.02361172242272194
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,FCON_UREA-NOF-[kt N],0.3172691467805983,0.1821,0.1821,0.1821,0.1821,0.1821,0.16332043365184737,0.1769421667974348
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,FERTPRO-NOF-[kt N],0.010418703840416476,0.003,0.003,0.003,0.003,0.003,0.002690616699371456,0.002915027459595301
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Agriculture,process,OTH_NH3_EMISS-NOF-[kt NH3],0.08282392383174463,1.0,1.0,1.0,1.0,1.0,0.7780749661942395,0.7163366411154356
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,liquid-fuel-plus-natural-gas,PP_ENG-GAS-[PJ],6.6400341706373855e-06,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073,0.00073
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,liquid-fuel-plus-natural-gas,PP_ENG-HF-[PJ],5.2098729646539485e-05,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,liquid-fuel-plus-natural-gas,PP_ENG-MD-[PJ],0.4207547037299753,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,liquid-fuel-plus-natural-gas,PP_EX_OTH-GAS-[PJ],0.0025985518340859767,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,liquid-fuel-plus-natural-gas,PP_MOD-GAS-[PJ],0.22682356726897307,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,liquid-fuel-plus-natural-gas,PP_NEW-GAS-[PJ],0.01525930929598399,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,liquid-fuel-plus-natural-gas,PP_NEW-HF-[PJ],0.3345051291071644,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,process,CON_COMB-GAS-[PJ],1.0,0.000134,0.000134,0.000134,0.000134,0.000134,0.000126,0.000126
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,solid-biofuel,PP_EX_OTH-OS1-[PJ],0.9657682700917424,0.005,0.005,0.005,0.005,0.005,0.005,0.005
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,solid-biofuel,PP_NEW-OS1-[PJ],0.0322127641777095,0.003,0.003,0.003,0.003,0.003,0.003,0.003
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,solid-biofuel,PP_NEW-OS2-[PJ],0.002018965730548148,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,total-coal,PP_EX_L-BC1-[PJ],1.904209730229619e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,total-coal,PP_EX_L-HC2-[PJ],0.00017165052522064247,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,total-coal,PP_EX_S-BC1-[PJ],6.891108639117676e-07,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,total-coal,PP_EX_S-HC2-[PJ],6.591495220025603e-06,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,total-coal,PP_MOD-BC1-[PJ],0.02821832786039099,1e-05,1e-05,1e-05,1e-05,0.000628,0.0015550000000000002,0.002173
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,total-coal,PP_MOD-HC2-[PJ],0.9404539548842653,1e-05,1e-05,1e-05,1e-05,0.000628,0.0015550000000000002,0.002482
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,total-coal,PP_NEW_L-BC1-[PJ],0.0008416477175133307,1e-05,1e-05,1e-05,1e-05,0.000319,0.0015550000000000002,0.002173
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Energy,total-coal,PP_NEW_L-HC2-[PJ],0.030288096309223515,1e-05,1e-05,1e-05,1e-05,0.000319,0.0015550000000000002,0.0026365
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Industry,liquid-fuel-plus-natural-gas,IN_OC-GAS-[PJ],0.41777117772708355,0.00015,0.000146,0.00014199999999999998,0.000138,0.000134,0.000126,0.000126
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Industry,liquid-fuel-plus-natural-gas,IN_OC-GSL-[PJ],0.040319264524805665,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Industry,liquid-fuel-plus-natural-gas,IN_OC-HF-[PJ],0.48193196478002626,0.00064,0.0006207999999999999,0.0006016,0.0005824,0.0005632,0.0005248,0.0005248
WEO2018_NPS_CLE_CH4b,NH3,INDI_MAPR,Industry,liquid-fuel-plus-natural-gas,IN_OC-LPG-[PJ],0.0005171012626992316,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015
