Species,Sector,Region,Fuel,2014_Proportion
EOH,EOH_agr,ROE,process,0.0
EOH,EOH_agr,RUS,process,0.0
EOH,EOH_agr,ASI,process,0.0
EOH,EOH_agr,CHN,process,0.0
EOH,EOH_agr,IND,process,0.0
EOH,EOH_agr,BRA,process,0.0
EOH,EOH_agr,AFR,process,0.0
EOH,EOH_agr,MES,process,0.0
EOH,EOH_agr,LAM,process,0.0
EOH,EOH_agr,REA,process,0.0
EOH,EOH_agr,KOR,process,0.0
EOH,EOH_agr,IDZ,process,0.0
EOH,EOH_rcoc,USA,process,0.0
EOH,EOH_rcoc,CAN,process,0.0
EOH,EOH_rcoc,MEX,process,0.0
EOH,EOH_rcoc,JPN,process,0.0
EOH,EOH_rcoc,ANZ,process,0.0
EOH,EOH_rcoc,EUR,process,0.0
EOH,EOH_rcoc,ROE,process,0.0
EOH,EOH_rcoc,RUS,process,0.0
EOH,EOH_rcoc,ASI,process,0.0
EOH,EOH_rcoc,CHN,process,0.0
EOH,EOH_rcoc,IND,process,0.0
EOH,EOH_rcoc,BRA,process,0.0
EOH,EOH_rcoc,AFR,process,0.0
EOH,EOH_rcoc,MES,process,0.0
EOH,EOH_rcoc,LAM,process,0.0
EOH,EOH_rcoc,REA,process,0.0
EOH,EOH_rcoc,KOR,process,0.0
EOH,EOH_rcoc,IDZ,process,0.0
EOH,EOH_ene,USA,process,0.9794020082447051
EOH,EOH_ene,CAN,process,0.9580231993258987
EOH,EOH_ene,MEX,process,0.967332103139984
EOH,EOH_ene,JPN,process,0.844159681317124
EOH,EOH_ene,ANZ,process,0.6820932864563319
EOH,EOH_ene,EUR,process,0.8947308546929078
EOH,EOH_ene,ROE,process,0.9526753201358795
EOH,EOH_ene,RUS,process,0.9049272108999851
EOH,EOH_ene,ASI,process,0.8239245686654632
EOH,EOH_ene,CHN,process,0.9174462555662157
EOH,EOH_ene,IND,process,0.870730764198329
EOH,EOH_ene,BRA,process,0.9599604501129458
EOH,EOH_ene,AFR,process,0.9908028977852462
EOH,EOH_ene,MES,process,0.9883219522740195
EOH,EOH_ene,LAM,process,0.9190555950498485
EOH,EOH_ene,REA,process,0.9166736889871414
EOH,EOH_ene,KOR,process,0.943281171290474
EOH,EOH_ene,IDZ,process,0.9464752107509298
EOH,EOH_ind,USA,process,0.7621897810759602
EOH,EOH_ind,CAN,process,0.4284822389936218
EOH,EOH_ind,MEX,process,0.5558706876553138
EOH,EOH_ind,JPN,process,0.5988001502967978
EOH,EOH_ind,ANZ,process,0.39840915064493243
EOH,EOH_ind,EUR,process,0.8036533798307052
EOH,EOH_ind,ROE,process,0.519109860195175
EOH,EOH_ind,RUS,process,0.48870749358863336
EOH,EOH_ind,ASI,process,0.4938068069326977
EOH,EOH_ind,CHN,process,0.36124809550401304
EOH,EOH_ind,IND,process,0.1962696992187221
EOH,EOH_ind,BRA,process,0.2120442290987552
EOH,EOH_ind,AFR,process,0.1325103505579595
EOH,EOH_ind,MES,process,0.7128388815276943
EOH,EOH_ind,LAM,process,0.13185532218368046
EOH,EOH_ind,REA,process,0.028437963440912196
EOH,EOH_ind,KOR,process,0.9580288102649791
EOH,EOH_ind,IDZ,process,0.37389004525167624
EOH,EOH_nrtr,USA,process,0.0
EOH,EOH_nrtr,CAN,process,0.0
EOH,EOH_nrtr,MEX,process,0.0
EOH,EOH_nrtr,JPN,process,0.0
EOH,EOH_nrtr,ANZ,process,0.0
EOH,EOH_nrtr,EUR,process,0.0
EOH,EOH_nrtr,ROE,process,0.0
EOH,EOH_nrtr,RUS,process,0.0
EOH,EOH_nrtr,ASI,process,0.0
EOH,EOH_nrtr,CHN,process,0.0
EOH,EOH_nrtr,IND,process,0.0
EOH,EOH_nrtr,BRA,process,0.0
EOH,EOH_nrtr,AFR,process,0.0
EOH,EOH_nrtr,MES,process,0.0
EOH,EOH_nrtr,LAM,process,0.0
EOH,EOH_nrtr,REA,process,0.0
EOH,EOH_nrtr,KOR,process,0.0
EOH,EOH_nrtr,IDZ,process,0.0
EOH,EOH_rcoo,USA,process,0.0
EOH,EOH_rcoo,CAN,process,0.0
EOH,EOH_rcoo,MEX,process,0.0
EOH,EOH_rcoo,JPN,process,0.0
EOH,EOH_rcoo,ANZ,process,0.0
EOH,EOH_rcoo,EUR,process,0.0
EOH,EOH_rcoo,ROE,process,0.0
EOH,EOH_rcoo,RUS,process,0.0
EOH,EOH_rcoo,ASI,process,0.0
EOH,EOH_rcoo,CHN,process,0.0
EOH,EOH_rcoo,IND,process,0.0
EOH,EOH_rcoo,BRA,process,0.0
EOH,EOH_rcoo,AFR,process,0.0
EOH,EOH_rcoo,MES,process,0.0
EOH,EOH_rcoo,LAM,process,0.0
EOH,EOH_rcoo,REA,process,0.0
EOH,EOH_rcoo,KOR,process,0.0
EOH,EOH_rcoo,IDZ,process,0.0
EOH,EOH_rcor,USA,process,0.0
EOH,EOH_rcor,CAN,process,0.0
EOH,EOH_rcor,MEX,process,0.0
EOH,EOH_rcor,JPN,process,0.0
EOH,EOH_rcor,ANZ,process,0.0
EOH,EOH_rcor,EUR,process,0.0
EOH,EOH_rcor,ROE,process,0.0
EOH,EOH_rcor,RUS,process,0.0
EOH,EOH_rcor,ASI,process,0.0
EOH,EOH_rcor,CHN,process,0.0
EOH,EOH_rcor,IND,process,0.0
EOH,EOH_rcor,BRA,process,0.0
EOH,EOH_rcor,AFR,process,0.0
EOH,EOH_rcor,MES,process,0.0
EOH,EOH_rcor,LAM,process,0.0
EOH,EOH_rcor,REA,process,0.0
EOH,EOH_rcor,KOR,process,0.0
EOH,EOH_rcor,IDZ,process,0.0
EOH,EOH_shp,USA,process,0.0
EOH,EOH_shp,CAN,process,0.0
EOH,EOH_shp,MEX,process,0.0
EOH,EOH_shp,JPN,process,0.0
EOH,EOH_shp,ANZ,process,0.0
EOH,EOH_shp,EUR,process,0.0
EOH,EOH_shp,ROE,process,0.0
EOH,EOH_shp,RUS,process,0.0
EOH,EOH_shp,ASI,process,0.0
EOH,EOH_shp,CHN,process,0.0
EOH,EOH_shp,IND,process,0.0
EOH,EOH_shp,BRA,process,0.0
EOH,EOH_shp,AFR,process,0.0
EOH,EOH_shp,MES,process,0.0
EOH,EOH_shp,LAM,process,0.0
EOH,EOH_shp,REA,process,0.0
EOH,EOH_shp,KOR,process,0.0
EOH,EOH_shp,IDZ,process,0.0
EOH,EOH_slv,USA,process,1.0
EOH,EOH_slv,CAN,process,1.0
EOH,EOH_slv,MEX,process,1.0
EOH,EOH_slv,JPN,process,1.0
EOH,EOH_slv,ANZ,process,1.0
EOH,EOH_slv,EUR,process,1.0
EOH,EOH_slv,ROE,process,1.0
EOH,EOH_slv,RUS,process,1.0
EOH,EOH_slv,ASI,process,1.0
EOH,EOH_slv,CHN,process,1.0
EOH,EOH_slv,IND,process,1.0
EOH,EOH_slv,BRA,process,1.0
EOH,EOH_slv,AFR,process,1.0
EOH,EOH_slv,MES,process,1.0
EOH,EOH_slv,LAM,process,1.0
EOH,EOH_slv,REA,process,1.0
EOH,EOH_slv,KOR,process,1.0
EOH,EOH_slv,IDZ,process,1.0
EOH,EOH_road,USA,process,0.0
EOH,EOH_road,CAN,process,0.0
EOH,EOH_road,MEX,process,0.0
EOH,EOH_road,JPN,process,0.0
EOH,EOH_road,ANZ,process,0.0
EOH,EOH_road,EUR,process,0.0
EOH,EOH_road,ROE,process,0.0
EOH,EOH_road,RUS,process,0.0
EOH,EOH_road,ASI,process,0.0
EOH,EOH_road,CHN,process,0.0
EOH,EOH_road,IND,process,0.0
EOH,EOH_road,BRA,process,0.0
EOH,EOH_road,AFR,process,0.0
EOH,EOH_road,MES,process,0.0
EOH,EOH_road,LAM,process,0.0
EOH,EOH_road,REA,process,0.0
EOH,EOH_road,KOR,process,0.0
EOH,EOH_road,IDZ,process,0.0
EOH,EOH_wst,USA,process,1.0
EOH,EOH_wst,CAN,process,1.0
EOH,EOH_wst,MEX,process,1.0
EOH,EOH_wst,JPN,process,1.0
EOH,EOH_wst,ANZ,process,1.0
EOH,EOH_wst,EUR,process,1.0
EOH,EOH_wst,ROE,process,1.0
EOH,EOH_wst,RUS,process,1.0
EOH,EOH_wst,ASI,process,1.0
EOH,EOH_wst,CHN,process,1.0
EOH,EOH_wst,IND,process,1.0
EOH,EOH_wst,BRA,process,1.0
EOH,EOH_wst,AFR,process,1.0
EOH,EOH_wst,MES,process,1.0
EOH,EOH_wst,LAM,process,1.0
EOH,EOH_wst,REA,process,1.0
EOH,EOH_wst,KOR,process,1.0
EOH,EOH_wst,IDZ,process,1.0
ESTERS,ESTERS_agr,USA,process,0.0
ESTERS,ESTERS_agr,CAN,process,0.0
ESTERS,ESTERS_agr,MEX,process,0.0
ESTERS,ESTERS_agr,JPN,process,0.0
ESTERS,ESTERS_agr,ANZ,process,0.0
ESTERS,ESTERS_agr,EUR,process,0.0
ESTERS,ESTERS_agr,ROE,process,0.0
ESTERS,ESTERS_agr,RUS,process,0.0
ESTERS,ESTERS_agr,ASI,process,0.0
ESTERS,ESTERS_agr,CHN,process,0.0
ESTERS,ESTERS_agr,IND,process,0.0
ESTERS,ESTERS_agr,BRA,process,0.0
ESTERS,ESTERS_agr,AFR,process,0.0
ESTERS,ESTERS_agr,MES,process,0.0
ESTERS,ESTERS_agr,LAM,process,0.0
ESTERS,ESTERS_agr,REA,process,0.0
ESTERS,ESTERS_agr,KOR,process,0.0
ESTERS,ESTERS_agr,IDZ,process,0.0
ESTERS,ESTERS_rcoc,USA,process,0.0
ESTERS,ESTERS_rcoc,CAN,process,0.0
ESTERS,ESTERS_rcoc,MEX,process,0.0
ESTERS,ESTERS_rcoc,JPN,process,0.0
ESTERS,ESTERS_rcoc,ANZ,process,0.0
ESTERS,ESTERS_rcoc,EUR,process,0.0
ESTERS,ESTERS_rcoc,ROE,process,0.0
ESTERS,ESTERS_rcoc,RUS,process,0.0
ESTERS,ESTERS_rcoc,ASI,process,0.0
ESTERS,ESTERS_rcoc,CHN,process,0.0
ESTERS,ESTERS_rcoc,IND,process,0.0
ESTERS,ESTERS_rcoc,BRA,process,0.0
ESTERS,ESTERS_rcoc,AFR,process,0.0
ESTERS,ESTERS_rcoc,MES,process,0.0
ESTERS,ESTERS_rcoc,LAM,process,0.0
ESTERS,ESTERS_rcoc,REA,process,0.0
ESTERS,ESTERS_rcoc,KOR,process,0.0
ESTERS,ESTERS_rcoc,IDZ,process,0.0
ESTERS,ESTERS_ene,USA,process,0.0
ESTERS,ESTERS_ene,CAN,process,0.0
ESTERS,ESTERS_ene,MEX,process,0.0
ESTERS,ESTERS_ene,JPN,process,0.0
ESTERS,ESTERS_ene,ANZ,process,0.0
ESTERS,ESTERS_ene,EUR,process,0.0
ESTERS,ESTERS_ene,ROE,process,0.0
ESTERS,ESTERS_ene,RUS,process,0.0
ESTERS,ESTERS_ene,ASI,process,0.0
ESTERS,ESTERS_ene,CHN,process,0.0
ESTERS,ESTERS_ene,IND,process,0.0
ESTERS,ESTERS_ene,BRA,process,0.0
ESTERS,ESTERS_ene,AFR,process,0.0
ESTERS,ESTERS_ene,MES,process,0.0
ESTERS,ESTERS_ene,LAM,process,0.0
ESTERS,ESTERS_ene,REA,process,0.0
ESTERS,ESTERS_ene,KOR,process,0.0
ESTERS,ESTERS_ene,IDZ,process,0.0
ESTERS,ESTERS_ind,USA,process,0.0
ESTERS,ESTERS_ind,CAN,process,0.0
ESTERS,ESTERS_ind,MEX,process,0.0
ESTERS,ESTERS_ind,JPN,process,0.0
ESTERS,ESTERS_ind,ANZ,process,0.0
ESTERS,ESTERS_ind,EUR,process,0.0
ESTERS,ESTERS_ind,ROE,process,0.0
ESTERS,ESTERS_ind,RUS,process,0.0
ESTERS,ESTERS_ind,ASI,process,0.0
ESTERS,ESTERS_ind,CHN,process,0.0
ESTERS,ESTERS_ind,IND,process,0.0
ESTERS,ESTERS_ind,BRA,process,0.0
ESTERS,ESTERS_ind,AFR,process,0.0
ESTERS,ESTERS_ind,MES,process,0.0
ESTERS,ESTERS_ind,LAM,process,0.0
ESTERS,ESTERS_ind,REA,process,0.0
ESTERS,ESTERS_ind,KOR,process,0.0
ESTERS,ESTERS_ind,IDZ,process,0.0
ESTERS,ESTERS_nrtr,USA,process,0.0
ESTERS,ESTERS_nrtr,CAN,process,0.0
ESTERS,ESTERS_nrtr,MEX,process,0.0
ESTERS,ESTERS_nrtr,JPN,process,0.0
ESTERS,ESTERS_nrtr,ANZ,process,0.0
ESTERS,ESTERS_nrtr,EUR,process,0.0
ESTERS,ESTERS_nrtr,ROE,process,0.0
ESTERS,ESTERS_nrtr,RUS,process,0.0
ESTERS,ESTERS_nrtr,ASI,process,0.0
ESTERS,ESTERS_nrtr,CHN,process,0.0
ESTERS,ESTERS_nrtr,IND,process,0.0
ESTERS,ESTERS_nrtr,BRA,process,0.0
ESTERS,ESTERS_nrtr,AFR,process,0.0
ESTERS,ESTERS_nrtr,MES,process,0.0
ESTERS,ESTERS_nrtr,LAM,process,0.0
ESTERS,ESTERS_nrtr,REA,process,0.0
ESTERS,ESTERS_nrtr,KOR,process,0.0
ESTERS,ESTERS_nrtr,IDZ,process,0.0
ESTERS,ESTERS_rcoo,USA,process,0.0
ESTERS,ESTERS_rcoo,CAN,process,0.0
ESTERS,ESTERS_rcoo,MEX,process,0.0
ESTERS,ESTERS_rcoo,JPN,process,0.0
ESTERS,ESTERS_rcoo,ANZ,process,0.0
ESTERS,ESTERS_rcoo,EUR,process,0.0
ESTERS,ESTERS_rcoo,ROE,process,0.0
ESTERS,ESTERS_rcoo,RUS,process,0.0
ESTERS,ESTERS_rcoo,ASI,process,0.0
ESTERS,ESTERS_rcoo,CHN,process,0.0
ESTERS,ESTERS_rcoo,IND,process,0.0
ESTERS,ESTERS_rcoo,BRA,process,0.0
ESTERS,ESTERS_rcoo,AFR,process,0.0
ESTERS,ESTERS_rcoo,MES,process,0.0
ESTERS,ESTERS_rcoo,LAM,process,0.0
ESTERS,ESTERS_rcoo,REA,process,0.0
ESTERS,ESTERS_rcoo,KOR,process,0.0
ESTERS,ESTERS_rcoo,IDZ,process,0.0
ESTERS,ESTERS_rcor,USA,process,0.0
ESTERS,ESTERS_rcor,CAN,process,0.0
ESTERS,ESTERS_rcor,MEX,process,0.0
ESTERS,ESTERS_rcor,JPN,process,0.0
ESTERS,ESTERS_rcor,ANZ,process,0.0
ESTERS,ESTERS_rcor,EUR,process,0.0
ESTERS,ESTERS_rcor,ROE,process,0.0
ESTERS,ESTERS_rcor,RUS,process,0.0
ESTERS,ESTERS_rcor,ASI,process,0.0
ESTERS,ESTERS_rcor,CHN,process,0.0
ESTERS,ESTERS_rcor,IND,process,0.0
ESTERS,ESTERS_rcor,BRA,process,0.0
ESTERS,ESTERS_rcor,AFR,process,0.0
ESTERS,ESTERS_rcor,MES,process,0.0
ESTERS,ESTERS_rcor,LAM,process,0.0
ESTERS,ESTERS_rcor,REA,process,0.0
ESTERS,ESTERS_rcor,KOR,process,0.0
ESTERS,ESTERS_rcor,IDZ,process,0.0
ESTERS,ESTERS_shp,USA,process,0.0
ESTERS,ESTERS_shp,CAN,process,0.0
ESTERS,ESTERS_shp,MEX,process,0.0
ESTERS,ESTERS_shp,JPN,process,0.0
ESTERS,ESTERS_shp,ANZ,process,0.0
ESTERS,ESTERS_shp,EUR,process,0.0
ESTERS,ESTERS_shp,ROE,process,0.0
ESTERS,ESTERS_shp,RUS,process,0.0
ESTERS,ESTERS_shp,ASI,process,0.0
ESTERS,ESTERS_shp,CHN,process,0.0
ESTERS,ESTERS_shp,IND,process,0.0
ESTERS,ESTERS_shp,BRA,process,0.0
ESTERS,ESTERS_shp,AFR,process,0.0
ESTERS,ESTERS_shp,MES,process,0.0
ESTERS,ESTERS_shp,LAM,process,0.0
ESTERS,ESTERS_shp,REA,process,0.0
ESTERS,ESTERS_shp,KOR,process,0.0
ESTERS,ESTERS_shp,IDZ,process,0.0
ESTERS,ESTERS_slv,USA,process,1.0
ESTERS,ESTERS_slv,CAN,process,1.0
ESTERS,ESTERS_slv,MEX,process,1.0
ESTERS,ESTERS_slv,JPN,process,1.0
ESTERS,ESTERS_slv,ANZ,process,1.0
ESTERS,ESTERS_slv,EUR,process,1.0
ESTERS,ESTERS_slv,ROE,process,1.0
ESTERS,ESTERS_slv,RUS,process,1.0
ESTERS,ESTERS_slv,ASI,process,1.0
ESTERS,ESTERS_slv,CHN,process,1.0
ESTERS,ESTERS_slv,IND,process,1.0
ESTERS,ESTERS_slv,BRA,process,1.0
ESTERS,ESTERS_slv,AFR,process,1.0
ESTERS,ESTERS_slv,MES,process,1.0
ESTERS,ESTERS_slv,LAM,process,1.0
ESTERS,ESTERS_slv,REA,process,1.0
ESTERS,ESTERS_slv,KOR,process,1.0
ESTERS,ESTERS_slv,IDZ,process,1.0
ESTERS,ESTERS_road,USA,process,0.0
ESTERS,ESTERS_road,CAN,process,0.0
ESTERS,ESTERS_road,MEX,process,0.0
ESTERS,ESTERS_road,JPN,process,0.0
ESTERS,ESTERS_road,ANZ,process,0.0
ESTERS,ESTERS_road,EUR,process,0.0
ESTERS,ESTERS_road,ROE,process,0.0
ESTERS,ESTERS_road,RUS,process,0.0
ESTERS,ESTERS_road,ASI,process,0.0
ESTERS,ESTERS_road,CHN,process,0.0
ESTERS,ESTERS_road,IND,process,0.0
ESTERS,ESTERS_road,BRA,process,0.0
ESTERS,ESTERS_road,AFR,process,0.0
ESTERS,ESTERS_road,MES,process,0.0
ESTERS,ESTERS_road,LAM,process,0.0
ESTERS,ESTERS_road,REA,process,0.0
ESTERS,ESTERS_road,KOR,process,0.0
ESTERS,ESTERS_road,IDZ,process,0.0
ESTERS,ESTERS_wst,USA,process,1.0
ESTERS,ESTERS_wst,CAN,process,1.0
ESTERS,ESTERS_wst,MEX,process,1.0
ESTERS,ESTERS_wst,JPN,process,1.0
ESTERS,ESTERS_wst,ANZ,process,1.0
ESTERS,ESTERS_wst,EUR,process,1.0
ESTERS,ESTERS_wst,ROE,process,1.0
ESTERS,ESTERS_wst,RUS,process,1.0
ESTERS,ESTERS_wst,ASI,process,1.0
ESTERS,ESTERS_wst,CHN,process,1.0
ESTERS,ESTERS_wst,IND,process,1.0
ESTERS,ESTERS_wst,BRA,process,1.0
ESTERS,ESTERS_wst,AFR,process,1.0
ESTERS,ESTERS_wst,MES,process,1.0
ESTERS,ESTERS_wst,LAM,process,1.0
ESTERS,ESTERS_wst,REA,process,1.0
ESTERS,ESTERS_wst,KOR,process,1.0
ESTERS,ESTERS_wst,IDZ,process,1.0
ETHERS,ETHERS_agr,USA,process,0.0
ETHERS,ETHERS_agr,CAN,process,0.0
ETHERS,ETHERS_agr,MEX,process,0.0
ETHERS,ETHERS_agr,JPN,process,0.0
ETHERS,ETHERS_agr,ANZ,process,0.0
ETHERS,ETHERS_agr,EUR,process,0.0
ETHERS,ETHERS_agr,ROE,process,0.0
ETHERS,ETHERS_agr,RUS,process,0.0
ETHERS,ETHERS_agr,ASI,process,0.0
ETHERS,ETHERS_agr,CHN,process,0.0
ETHERS,ETHERS_agr,IND,process,0.0
ETHERS,ETHERS_agr,BRA,process,0.0
ETHERS,ETHERS_agr,AFR,process,0.0
ETHERS,ETHERS_agr,MES,process,0.0
ETHERS,ETHERS_agr,LAM,process,0.0
ETHERS,ETHERS_agr,REA,process,0.0
ETHERS,ETHERS_agr,KOR,process,0.0
ETHERS,ETHERS_agr,IDZ,process,0.0
ETHERS,ETHERS_rcoc,USA,process,0.0
ETHERS,ETHERS_rcoc,CAN,process,0.0
ETHERS,ETHERS_rcoc,MEX,process,0.0
ETHERS,ETHERS_rcoc,JPN,process,0.0
ETHERS,ETHERS_rcoc,ANZ,process,0.0
ETHERS,ETHERS_rcoc,EUR,process,0.0
ETHERS,ETHERS_rcoc,ROE,process,0.0
ETHERS,ETHERS_rcoc,RUS,process,0.0
ETHERS,ETHERS_rcoc,ASI,process,0.0
ETHERS,ETHERS_rcoc,CHN,process,0.0
ETHERS,ETHERS_rcoc,IND,process,0.0
ETHERS,ETHERS_rcoc,BRA,process,0.0
ETHERS,ETHERS_rcoc,AFR,process,0.0
ETHERS,ETHERS_rcoc,MES,process,0.0
ETHERS,ETHERS_rcoc,LAM,process,0.0
ETHERS,ETHERS_rcoc,REA,process,0.0
ETHERS,ETHERS_rcoc,KOR,process,0.0
ETHERS,ETHERS_rcoc,IDZ,process,0.0
ETHERS,ETHERS_ene,USA,process,0.0
ETHERS,ETHERS_ene,CAN,process,0.0
ETHERS,ETHERS_ene,MEX,process,0.0
ETHERS,ETHERS_ene,JPN,process,0.0
ETHERS,ETHERS_ene,ANZ,process,0.0
ETHERS,ETHERS_ene,EUR,process,0.0
ETHERS,ETHERS_ene,ROE,process,0.0
ETHERS,ETHERS_ene,RUS,process,0.0
ETHERS,ETHERS_ene,ASI,process,0.0
ETHERS,ETHERS_ene,CHN,process,0.0
ETHERS,ETHERS_ene,IND,process,0.0
ETHERS,ETHERS_ene,BRA,process,0.0
ETHERS,ETHERS_ene,AFR,process,0.0
ETHERS,ETHERS_ene,MES,process,0.0
ETHERS,ETHERS_ene,LAM,process,0.0
ETHERS,ETHERS_ene,REA,process,0.0
ETHERS,ETHERS_ene,KOR,process,0.0
ETHERS,ETHERS_ene,IDZ,process,0.0
ETHERS,ETHERS_ind,USA,process,0.0
ETHERS,ETHERS_ind,CAN,process,0.0
ETHERS,ETHERS_ind,MEX,process,0.0
ETHERS,ETHERS_ind,JPN,process,0.0
ETHERS,ETHERS_ind,ANZ,process,0.0
ETHERS,ETHERS_ind,EUR,process,0.0
ETHERS,ETHERS_ind,ROE,process,0.0
ETHERS,ETHERS_ind,RUS,process,0.0
ETHERS,ETHERS_ind,ASI,process,0.0
ETHERS,ETHERS_ind,CHN,process,0.0
ETHERS,ETHERS_ind,IND,process,0.0
ETHERS,ETHERS_ind,BRA,process,0.0
ETHERS,ETHERS_ind,AFR,process,0.0
ETHERS,ETHERS_ind,MES,process,0.0
ETHERS,ETHERS_ind,LAM,process,0.0
ETHERS,ETHERS_ind,REA,process,0.0
ETHERS,ETHERS_ind,KOR,process,0.0
ETHERS,ETHERS_ind,IDZ,process,0.0
ETHERS,ETHERS_nrtr,USA,process,0.0
ETHERS,ETHERS_nrtr,CAN,process,0.0
ETHERS,ETHERS_nrtr,MEX,process,0.0
ETHERS,ETHERS_nrtr,JPN,process,0.0
ETHERS,ETHERS_nrtr,ANZ,process,0.0
ETHERS,ETHERS_nrtr,EUR,process,0.0
ETHERS,ETHERS_nrtr,ROE,process,0.0
ETHERS,ETHERS_nrtr,RUS,process,0.0
ETHERS,ETHERS_nrtr,ASI,process,0.0
ETHERS,ETHERS_nrtr,CHN,process,0.0
ETHERS,ETHERS_nrtr,IND,process,0.0
ETHERS,ETHERS_nrtr,BRA,process,0.0
ETHERS,ETHERS_nrtr,AFR,process,0.0
ETHERS,ETHERS_nrtr,MES,process,0.0
ETHERS,ETHERS_nrtr,LAM,process,0.0
ETHERS,ETHERS_nrtr,REA,process,0.0
ETHERS,ETHERS_nrtr,KOR,process,0.0
ETHERS,ETHERS_nrtr,IDZ,process,0.0
ETHERS,ETHERS_rcoo,USA,process,0.0
ETHERS,ETHERS_rcoo,CAN,process,0.0
ETHERS,ETHERS_rcoo,MEX,process,0.0
ETHERS,ETHERS_rcoo,JPN,process,0.0
ETHERS,ETHERS_rcoo,ANZ,process,0.0
ETHERS,ETHERS_rcoo,EUR,process,0.0
ETHERS,ETHERS_rcoo,ROE,process,0.0
ETHERS,ETHERS_rcoo,RUS,process,0.0
ETHERS,ETHERS_rcoo,ASI,process,0.0
ETHERS,ETHERS_rcoo,CHN,process,0.0
ETHERS,ETHERS_rcoo,IND,process,0.0
ETHERS,ETHERS_rcoo,BRA,process,0.0
ETHERS,ETHERS_rcoo,AFR,process,0.0
ETHERS,ETHERS_rcoo,MES,process,0.0
ETHERS,ETHERS_rcoo,LAM,process,0.0
ETHERS,ETHERS_rcoo,REA,process,0.0
ETHERS,ETHERS_rcoo,KOR,process,0.0
ETHERS,ETHERS_rcoo,IDZ,process,0.0
ETHERS,ETHERS_rcor,USA,process,0.0
ETHERS,ETHERS_rcor,CAN,process,0.0
ETHERS,ETHERS_rcor,MEX,process,0.0
ETHERS,ETHERS_rcor,JPN,process,0.0
ETHERS,ETHERS_rcor,ANZ,process,0.0
ETHERS,ETHERS_rcor,EUR,process,0.0
ETHERS,ETHERS_rcor,ROE,process,0.0
ETHERS,ETHERS_rcor,RUS,process,0.0
ETHERS,ETHERS_rcor,ASI,process,0.0
ETHERS,ETHERS_rcor,CHN,process,0.0
ETHERS,ETHERS_rcor,IND,process,0.0
ETHERS,ETHERS_rcor,BRA,process,0.0
ETHERS,ETHERS_rcor,AFR,process,0.0
ETHERS,ETHERS_rcor,MES,process,0.0
ETHERS,ETHERS_rcor,LAM,process,0.0
ETHERS,ETHERS_rcor,REA,process,0.0
ETHERS,ETHERS_rcor,KOR,process,0.0
ETHERS,ETHERS_rcor,IDZ,process,0.0
ETHERS,ETHERS_shp,USA,process,0.0
ETHERS,ETHERS_shp,CAN,process,0.0
ETHERS,ETHERS_shp,MEX,process,0.0
ETHERS,ETHERS_shp,JPN,process,0.0
ETHERS,ETHERS_shp,ANZ,process,0.0
ETHERS,ETHERS_shp,EUR,process,0.0
ETHERS,ETHERS_shp,ROE,process,0.0
ETHERS,ETHERS_shp,RUS,process,0.0
ETHERS,ETHERS_shp,ASI,process,0.0
ETHERS,ETHERS_shp,CHN,process,0.0
ETHERS,ETHERS_shp,IND,process,0.0
ETHERS,ETHERS_shp,BRA,process,0.0
ETHERS,ETHERS_shp,AFR,process,0.0
ETHERS,ETHERS_shp,MES,process,0.0
ETHERS,ETHERS_shp,LAM,process,0.0
ETHERS,ETHERS_shp,REA,process,0.0
ETHERS,ETHERS_shp,KOR,process,0.0
ETHERS,ETHERS_shp,IDZ,process,0.0
ETHERS,ETHERS_slv,USA,process,1.0
ETHERS,ETHERS_slv,CAN,process,1.0
ETHERS,ETHERS_slv,MEX,process,1.0
ETHERS,ETHERS_slv,JPN,process,1.0
ETHERS,ETHERS_slv,ANZ,process,1.0
ETHERS,ETHERS_slv,EUR,process,1.0
ETHERS,ETHERS_slv,ROE,process,1.0
ETHERS,ETHERS_slv,RUS,process,1.0
ETHERS,ETHERS_slv,ASI,process,1.0
ETHERS,ETHERS_slv,CHN,process,1.0
ETHERS,ETHERS_slv,IND,process,1.0
ETHERS,ETHERS_slv,BRA,process,1.0
ETHERS,ETHERS_slv,AFR,process,1.0
ETHERS,ETHERS_slv,MES,process,1.0
ETHERS,ETHERS_slv,LAM,process,1.0
ETHERS,ETHERS_slv,REA,process,1.0
ETHERS,ETHERS_slv,KOR,process,1.0
ETHERS,ETHERS_slv,IDZ,process,1.0
ETHERS,ETHERS_road,USA,process,0.0
ETHERS,ETHERS_road,CAN,process,0.0
ETHERS,ETHERS_road,MEX,process,0.0
ETHERS,ETHERS_road,JPN,process,0.0
ETHERS,ETHERS_road,ANZ,process,0.0
ETHERS,ETHERS_road,EUR,process,0.0
ETHERS,ETHERS_road,ROE,process,0.0
ETHERS,ETHERS_road,RUS,process,0.0
ETHERS,ETHERS_road,ASI,process,0.0
ETHERS,ETHERS_road,CHN,process,0.0
ETHERS,ETHERS_road,IND,process,0.0
ETHERS,ETHERS_road,BRA,process,0.0
ETHERS,ETHERS_road,AFR,process,0.0
ETHERS,ETHERS_road,MES,process,0.0
ETHERS,ETHERS_road,LAM,process,0.0
ETHERS,ETHERS_road,REA,process,0.0
ETHERS,ETHERS_road,KOR,process,0.0
ETHERS,ETHERS_road,IDZ,process,0.0
ETHERS,ETHERS_wst,USA,process,1.0
ETHERS,ETHERS_wst,CAN,process,1.0
