Species,Fuel,Sector,Region,2014
MEK,total-coal,MEK_ind,USA,3.5620538294898725e-06
MEK,total-coal,MEK_ind,CAN,7.540899358091559e-06
MEK,total-coal,MEK_ind,MEX,0.0001174872908219664
MEK,total-coal,MEK_ind,JPN,3.203010641047314e-05
MEK,total-coal,MEK_ind,ANZ,6.229953424012662e-06
MEK,total-coal,MEK_ind,EUR,1.80102605260119e-05
MEK,total-coal,MEK_ind,ROE,0.00011745892908499306
MEK,total-coal,MEK_ind,RUS,3.9635343881903844e-05
MEK,total-coal,MEK_ind,ASI,0.0006278021528821017
MEK,total-coal,MEK_ind,CHN,0.0009673909440608859
MEK,total-coal,MEK_ind,IND,0.0002659437465803642
MEK,total-coal,MEK_ind,BRA,0.00021109619413276607
MEK,total-coal,MEK_ind,AFR,0.00012245556580241435
MEK,total-coal,MEK_ind,MES,0.000199114862478199
MEK,total-coal,MEK_ind,LAM,9.121228162926001e-05
MEK,total-coal,MEK_ind,REA,0.000512201609100922
MEK,total-coal,MEK_ind,KOR,2.8015920533846354e-06
MEK,total-coal,MEK_ind,IDZ,0.000136279574391467
MEK,total-coal,MEK_nrtr,USA,0.0
MEK,total-coal,MEK_nrtr,CAN,0.0
MEK,total-coal,MEK_nrtr,MEX,0.0
MEK,total-coal,MEK_nrtr,JPN,2.54333484175063e-09
MEK,total-coal,MEK_nrtr,ANZ,0.0
MEK,total-coal,MEK_nrtr,EUR,2.0121866481346632e-06
MEK,total-coal,MEK_nrtr,ROE,2.053724108879233e-06
MEK,total-coal,MEK_nrtr,RUS,5.041629887940554e-08
MEK,total-coal,MEK_nrtr,ASI,1.613445028254013e-20
MEK,total-coal,MEK_nrtr,CHN,1.4157063500918271e-09
MEK,total-coal,MEK_nrtr,IND,5.4306198130492e-22
MEK,total-coal,MEK_nrtr,BRA,0.0
MEK,total-coal,MEK_nrtr,AFR,6.304199058329185e-07
MEK,total-coal,MEK_nrtr,MES,1.021911895611755e-09
MEK,total-coal,MEK_nrtr,LAM,0.0
MEK,total-coal,MEK_nrtr,REA,1.5454433043049654e-07
MEK,total-coal,MEK_nrtr,KOR,0.0
MEK,total-coal,MEK_nrtr,IDZ,0.0
MEK,total-coal,MEK_rcoc,USA,5.197528070152664e-06
MEK,total-coal,MEK_rcoc,CAN,1.7649072221964525e-08
MEK,total-coal,MEK_rcoc,MEX,2.0544658978097032e-08
MEK,total-coal,MEK_rcoc,JPN,6.151426414201815e-07
MEK,total-coal,MEK_rcoc,ANZ,2.695690298067112e-07
MEK,total-coal,MEK_rcoc,EUR,5.854582708228367e-06
MEK,total-coal,MEK_rcoc,ROE,3.600097143877966e-05
MEK,total-coal,MEK_rcoc,RUS,6.109410983813939e-06
MEK,total-coal,MEK_rcoc,ASI,3.310661153175925e-08
MEK,total-coal,MEK_rcoc,CHN,0.0002299295666022023
MEK,total-coal,MEK_rcoc,IND,2.7261834274226388e-05
MEK,total-coal,MEK_rcoc,BRA,0.0
MEK,total-coal,MEK_rcoc,AFR,2.8566410895270117e-05
MEK,total-coal,MEK_rcoc,MES,2.0480676292010627e-07
MEK,total-coal,MEK_rcoc,LAM,4.13562853027075e-08
MEK,total-coal,MEK_rcoc,REA,2.211387784668368e-05
MEK,total-coal,MEK_rcoc,KOR,0.0
MEK,total-coal,MEK_rcoc,IDZ,0.0
MEK,total-coal,MEK_rcoo,USA,0.0
MEK,total-coal,MEK_rcoo,CAN,0.0
MEK,total-coal,MEK_rcoo,MEX,0.0
MEK,total-coal,MEK_rcoo,JPN,4.61080530052068e-12
MEK,total-coal,MEK_rcoo,ANZ,3.863731977474168e-07
MEK,total-coal,MEK_rcoo,EUR,1.690454731134237e-05
MEK,total-coal,MEK_rcoo,ROE,3.7205074656528126e-07
MEK,total-coal,MEK_rcoo,RUS,7.791880183788254e-07
MEK,total-coal,MEK_rcoo,ASI,6.316027993088583e-08
MEK,total-coal,MEK_rcoo,CHN,0.0004374143352091662
MEK,total-coal,MEK_rcoo,IND,4.557354631835291e-08
MEK,total-coal,MEK_rcoo,BRA,8.495768575503424e-12
MEK,total-coal,MEK_rcoo,AFR,1.4691402155620646e-05
MEK,total-coal,MEK_rcoo,MES,1.474320737859404e-10
MEK,total-coal,MEK_rcoo,LAM,2.260247985835169e-08
MEK,total-coal,MEK_rcoo,REA,3.96960524338201e-06
MEK,total-coal,MEK_rcoo,KOR,0.0
MEK,total-coal,MEK_rcoo,IDZ,0.0
MEK,total-coal,MEK_rcor,USA,4.394380247629473e-08
MEK,total-coal,MEK_rcor,CAN,2.3441074680994808e-06
MEK,total-coal,MEK_rcor,MEX,0.0
MEK,total-coal,MEK_rcor,JPN,1.7480436601667752e-10
MEK,total-coal,MEK_rcor,ANZ,2.0950363983370328e-07
MEK,total-coal,MEK_rcor,EUR,0.0001969805816322897
MEK,total-coal,MEK_rcor,ROE,8.52312664867934e-05
MEK,total-coal,MEK_rcor,RUS,2.52806327966309e-05
MEK,total-coal,MEK_rcor,ASI,5.44507075985027e-07
MEK,total-coal,MEK_rcor,CHN,0.0037822004662861693
MEK,total-coal,MEK_rcor,IND,0.0008795651015825826
MEK,total-coal,MEK_rcor,BRA,1.0141078868446991e-09
MEK,total-coal,MEK_rcor,AFR,0.0003684164473825585
MEK,total-coal,MEK_rcor,MES,8.334954680029322e-07
MEK,total-coal,MEK_rcor,LAM,5.581686726615629e-06
MEK,total-coal,MEK_rcor,REA,0.00044102299613939087
MEK,total-coal,MEK_rcor,KOR,3.3290656774184257e-06
MEK,total-coal,MEK_rcor,IDZ,0.0
MEK,total-coal,MEK_road,USA,0.0
MEK,total-coal,MEK_road,CAN,0.0
MEK,total-coal,MEK_road,MEX,0.0
MEK,total-coal,MEK_road,JPN,0.0
MEK,total-coal,MEK_road,ANZ,0.0
MEK,total-coal,MEK_road,EUR,0.0
MEK,total-coal,MEK_road,ROE,0.0
MEK,total-coal,MEK_road,RUS,0.0
MEK,total-coal,MEK_road,ASI,0.0
MEK,total-coal,MEK_road,CHN,0.0
MEK,total-coal,MEK_road,IND,0.0
MEK,total-coal,MEK_road,BRA,0.0
MEK,total-coal,MEK_road,AFR,0.0
MEK,total-coal,MEK_road,MES,0.0
MEK,total-coal,MEK_road,LAM,0.0
MEK,total-coal,MEK_road,REA,0.0
MEK,total-coal,MEK_road,KOR,0.0
MEK,total-coal,MEK_road,IDZ,0.0
MEK,total-coal,MEK_shp,USA,0.0
MEK,total-coal,MEK_shp,CAN,0.0
MEK,total-coal,MEK_shp,MEX,0.0
MEK,total-coal,MEK_shp,JPN,0.0
MEK,total-coal,MEK_shp,ANZ,0.0
MEK,total-coal,MEK_shp,EUR,0.0
MEK,total-coal,MEK_shp,ROE,0.0
MEK,total-coal,MEK_shp,RUS,0.0
MEK,total-coal,MEK_shp,ASI,0.0
MEK,total-coal,MEK_shp,CHN,0.0
MEK,total-coal,MEK_shp,IND,0.0
MEK,total-coal,MEK_shp,BRA,0.0
MEK,total-coal,MEK_shp,AFR,0.0
MEK,total-coal,MEK_shp,MES,0.0
MEK,total-coal,MEK_shp,LAM,0.0
MEK,total-coal,MEK_shp,REA,0.0
MEK,total-coal,MEK_shp,KOR,0.0
MEK,total-coal,MEK_shp,IDZ,0.0
MEK,total-coal,MEK_slv,USA,0.0
MEK,total-coal,MEK_slv,CAN,0.0
MEK,total-coal,MEK_slv,MEX,0.0
MEK,total-coal,MEK_slv,JPN,0.0
MEK,total-coal,MEK_slv,ANZ,0.0
MEK,total-coal,MEK_slv,EUR,0.0
MEK,total-coal,MEK_slv,ROE,0.0
MEK,total-coal,MEK_slv,RUS,0.0
MEK,total-coal,MEK_slv,ASI,0.0
MEK,total-coal,MEK_slv,CHN,0.0
MEK,total-coal,MEK_slv,IND,0.0
MEK,total-coal,MEK_slv,BRA,0.0
MEK,total-coal,MEK_slv,AFR,0.0
MEK,total-coal,MEK_slv,MES,0.0
MEK,total-coal,MEK_slv,LAM,0.0
MEK,total-coal,MEK_slv,REA,0.0
MEK,total-coal,MEK_slv,KOR,0.0
MEK,total-coal,MEK_slv,IDZ,0.0
MEK,total-coal,MEK_wst,USA,0.0
MEK,total-coal,MEK_wst,CAN,0.0
MEK,total-coal,MEK_wst,MEX,0.0
MEK,total-coal,MEK_wst,JPN,0.0
MEK,total-coal,MEK_wst,ANZ,0.0
MEK,total-coal,MEK_wst,EUR,0.0
MEK,total-coal,MEK_wst,ROE,0.0
MEK,total-coal,MEK_wst,RUS,0.0
MEK,total-coal,MEK_wst,ASI,0.0
MEK,total-coal,MEK_wst,CHN,0.0
MEK,total-coal,MEK_wst,IND,0.0
MEK,total-coal,MEK_wst,BRA,0.0
MEK,total-coal,MEK_wst,AFR,0.0
MEK,total-coal,MEK_wst,MES,0.0
MEK,total-coal,MEK_wst,LAM,0.0
MEK,total-coal,MEK_wst,REA,0.0
MEK,total-coal,MEK_wst,KOR,0.0
MEK,total-coal,MEK_wst,IDZ,0.0
MEK,solid-biofuel,MEK_agr,USA,0.0
MEK,solid-biofuel,MEK_agr,CAN,0.0
MEK,solid-biofuel,MEK_agr,MEX,0.0
MEK,solid-biofuel,MEK_agr,JPN,0.0
MEK,solid-biofuel,MEK_agr,ANZ,0.0
MEK,solid-biofuel,MEK_agr,EUR,0.0
MEK,solid-biofuel,MEK_agr,ROE,0.0
MEK,solid-biofuel,MEK_agr,RUS,0.0
MEK,solid-biofuel,MEK_agr,ASI,0.0
MEK,solid-biofuel,MEK_agr,CHN,0.0
MEK,solid-biofuel,MEK_agr,IND,0.0
MEK,solid-biofuel,MEK_agr,BRA,0.0
MEK,solid-biofuel,MEK_agr,AFR,0.0
MEK,solid-biofuel,MEK_agr,MES,0.0
MEK,solid-biofuel,MEK_agr,LAM,0.0
MEK,solid-biofuel,MEK_agr,REA,0.0
MEK,solid-biofuel,MEK_agr,KOR,0.0
MEK,solid-biofuel,MEK_agr,IDZ,0.0
MEK,solid-biofuel,MEK_ene,USA,1.207205209608443e-05
MEK,solid-biofuel,MEK_ene,CAN,6.094971488949886e-05
MEK,solid-biofuel,MEK_ene,MEX,2.5472430104632607e-05
MEK,solid-biofuel,MEK_ene,JPN,5.6679596940812404e-05
MEK,solid-biofuel,MEK_ene,ANZ,2.017873471605051e-07
MEK,solid-biofuel,MEK_ene,EUR,0.00013282551667997706
MEK,solid-biofuel,MEK_ene,ROE,1.2190525834893142e-05
MEK,solid-biofuel,MEK_ene,RUS,1.647307235394129e-05
MEK,solid-biofuel,MEK_ene,ASI,0.000101841067373962
MEK,solid-biofuel,MEK_ene,CHN,1.7442102449065453e-05
MEK,solid-biofuel,MEK_ene,IND,4.995667222098865e-05
MEK,solid-biofuel,MEK_ene,BRA,0.00024165994155318042
MEK,solid-biofuel,MEK_ene,AFR,2.0249277494525766e-05
MEK,solid-biofuel,MEK_ene,MES,8.892640685494763e-09
MEK,solid-biofuel,MEK_ene,LAM,0.0002516716815839127
MEK,solid-biofuel,MEK_ene,REA,1.4568092555515656e-06
MEK,solid-biofuel,MEK_ene,KOR,3.7126450158073683e-06
MEK,solid-biofuel,MEK_ene,IDZ,1.3604951128984892e-05
MEK,solid-biofuel,MEK_ind,USA,4.702433343083224e-05
MEK,solid-biofuel,MEK_ind,CAN,3.3990538902724154e-05
MEK,solid-biofuel,MEK_ind,MEX,6.588704356211507e-05
MEK,solid-biofuel,MEK_ind,JPN,9.006737669509881e-05
MEK,solid-biofuel,MEK_ind,ANZ,9.59079614386234e-06
MEK,solid-biofuel,MEK_ind,EUR,0.00024980173847717846
MEK,solid-biofuel,MEK_ind,ROE,1.1351825343570204e-05
MEK,solid-biofuel,MEK_ind,RUS,2.322690777386719e-05
MEK,solid-biofuel,MEK_ind,ASI,0.0015749864634366977
MEK,solid-biofuel,MEK_ind,CHN,7.959056737397041e-07
MEK,solid-biofuel,MEK_ind,IND,0.0008571109079104352
MEK,solid-biofuel,MEK_ind,BRA,0.00409431342191303
MEK,solid-biofuel,MEK_ind,AFR,0.0029239451881962275
MEK,solid-biofuel,MEK_ind,MES,4.889260615456427e-06
MEK,solid-biofuel,MEK_ind,LAM,0.0030123859015565137
MEK,solid-biofuel,MEK_ind,REA,0.0037528411578498133
MEK,solid-biofuel,MEK_ind,KOR,5.035904120377823e-06
MEK,solid-biofuel,MEK_ind,IDZ,0.0005534643271387632
MEK,solid-biofuel,MEK_nrtr,USA,0.0
MEK,solid-biofuel,MEK_nrtr,CAN,0.0
MEK,solid-biofuel,MEK_nrtr,MEX,0.0
MEK,solid-biofuel,MEK_nrtr,JPN,0.0
MEK,solid-biofuel,MEK_nrtr,ANZ,0.0
MEK,solid-biofuel,MEK_nrtr,EUR,1.6428326053891516e-08
MEK,solid-biofuel,MEK_nrtr,ROE,5.0875352321610665e-09
MEK,solid-biofuel,MEK_nrtr,RUS,4.516063584594451e-11
MEK,solid-biofuel,MEK_nrtr,ASI,0.0
MEK,solid-biofuel,MEK_nrtr,CHN,0.0
MEK,solid-biofuel,MEK_nrtr,IND,0.0
MEK,solid-biofuel,MEK_nrtr,BRA,0.0
MEK,solid-biofuel,MEK_nrtr,AFR,0.0
MEK,solid-biofuel,MEK_nrtr,MES,1.3968185148564587e-10
MEK,solid-biofuel,MEK_nrtr,LAM,0.0
MEK,solid-biofuel,MEK_nrtr,REA,0.0
MEK,solid-biofuel,MEK_nrtr,KOR,0.0
MEK,solid-biofuel,MEK_nrtr,IDZ,0.0
MEK,solid-biofuel,MEK_rcoc,USA,1.822612748287031e-05
MEK,solid-biofuel,MEK_rcoc,CAN,6.188985030895842e-08
MEK,solid-biofuel,MEK_rcoc,MEX,1.3264262445090443e-07
MEK,solid-biofuel,MEK_rcoc,JPN,0.00022933124067226252
MEK,solid-biofuel,MEK_rcoc,ANZ,2.0110847827335182e-07
MEK,solid-biofuel,MEK_rcoc,EUR,3.932895493872289e-05
MEK,solid-biofuel,MEK_rcoc,ROE,4.562451758674569e-06
MEK,solid-biofuel,MEK_rcoc,RUS,8.964727103282508e-06
MEK,solid-biofuel,MEK_rcoc,ASI,6.646088560837463e-06
MEK,solid-biofuel,MEK_rcoc,CHN,1.0501559475373465e-07
MEK,solid-biofuel,MEK_rcoc,IND,0.0001715028086179037
MEK,solid-biofuel,MEK_rcoc,BRA,5.1458832563741255e-06
MEK,solid-biofuel,MEK_rcoc,AFR,0.00025156217776622946
MEK,solid-biofuel,MEK_rcoc,MES,7.804655384005835e-10
MEK,solid-biofuel,MEK_rcoc,LAM,3.7772496060819575e-05
MEK,solid-biofuel,MEK_rcoc,REA,9.936368471088183e-06
MEK,solid-biofuel,MEK_rcoc,KOR,5.8070614218731194e-06
MEK,solid-biofuel,MEK_rcoc,IDZ,4.592544022333261e-06
MEK,solid-biofuel,MEK_rcoo,USA,0.0017494822464810896
MEK,solid-biofuel,MEK_rcoo,CAN,5.929629762300769e-06
MEK,solid-biofuel,MEK_rcoo,MEX,6.927790472888615e-06
MEK,solid-biofuel,MEK_rcoo,JPN,6.5367958612685e-11
MEK,solid-biofuel,MEK_rcoo,ANZ,3.457166546132008e-09
MEK,solid-biofuel,MEK_rcoo,EUR,0.00034140151968835313
MEK,solid-biofuel,MEK_rcoo,ROE,6.647194782050843e-06
MEK,solid-biofuel,MEK_rcoo,RUS,9.252992339597405e-06
MEK,solid-biofuel,MEK_rcoo,ASI,4.2404049982150086e-10
MEK,solid-biofuel,MEK_rcoo,CHN,5.154242952895889e-08
MEK,solid-biofuel,MEK_rcoo,IND,1.1124502241226311e-09
MEK,solid-biofuel,MEK_rcoo,BRA,0.00033802570644047143
MEK,solid-biofuel,MEK_rcoo,AFR,0.00034564902749183033
MEK,solid-biofuel,MEK_rcoo,MES,6.015277953215618e-10
MEK,solid-biofuel,MEK_rcoo,LAM,0.00022683156385068496
MEK,solid-biofuel,MEK_rcoo,REA,1.5617866107008512e-07
MEK,solid-biofuel,MEK_rcoo,KOR,8.516537842943448e-07
MEK,solid-biofuel,MEK_rcoo,IDZ,7.022571106518532e-12
MEK,solid-biofuel,MEK_rcor,USA,0.00280508257886495
MEK,solid-biofuel,MEK_rcor,CAN,0.0023256364352613585
MEK,solid-biofuel,MEK_rcor,MEX,0.001541772973040938
MEK,solid-biofuel,MEK_rcor,JPN,0.00013511164297637398
MEK,solid-biofuel,MEK_rcor,ANZ,0.0014336269617973392
MEK,solid-biofuel,MEK_rcor,EUR,0.007290719248352518
MEK,solid-biofuel,MEK_rcor,ROE,0.0015979875031197368
MEK,solid-biofuel,MEK_rcor,RUS,0.0011049569467247288
MEK,solid-biofuel,MEK_rcor,ASI,0.006125247036710152
MEK,solid-biofuel,MEK_rcor,CHN,0.03204505457900714
MEK,solid-biofuel,MEK_rcor,IND,0.04921419262673452
MEK,solid-biofuel,MEK_rcor,BRA,0.0020367655867243456
MEK,solid-biofuel,MEK_rcor,AFR,0.11417662422346792
MEK,solid-biofuel,MEK_rcor,MES,0.0003117717212319126
MEK,solid-biofuel,MEK_rcor,LAM,0.006284551936450225
MEK,solid-biofuel,MEK_rcor,REA,0.03181182848513955
MEK,solid-biofuel,MEK_rcor,KOR,1.129741300490224e-05
MEK,solid-biofuel,MEK_rcor,IDZ,0.016648201584423334
MEK,solid-biofuel,MEK_road,USA,0.0
MEK,solid-biofuel,MEK_road,CAN,0.0
MEK,solid-biofuel,MEK_road,MEX,0.0
MEK,solid-biofuel,MEK_road,JPN,0.0
MEK,solid-biofuel,MEK_road,ANZ,0.0
MEK,solid-biofuel,MEK_road,EUR,0.0
MEK,solid-biofuel,MEK_road,ROE,0.0
MEK,solid-biofuel,MEK_road,RUS,0.0
MEK,solid-biofuel,MEK_road,ASI,0.0
MEK,solid-biofuel,MEK_road,CHN,0.0
MEK,solid-biofuel,MEK_road,IND,0.0
MEK,solid-biofuel,MEK_road,BRA,0.0
MEK,solid-biofuel,MEK_road,AFR,0.0
MEK,solid-biofuel,MEK_road,MES,0.0
MEK,solid-biofuel,MEK_road,LAM,0.0
MEK,solid-biofuel,MEK_road,REA,0.0
MEK,solid-biofuel,MEK_road,KOR,0.0
MEK,solid-biofuel,MEK_road,IDZ,0.0
MEK,solid-biofuel,MEK_shp,USA,0.0
MEK,solid-biofuel,MEK_shp,CAN,0.0
MEK,solid-biofuel,MEK_shp,MEX,0.0
MEK,solid-biofuel,MEK_shp,JPN,0.0
MEK,solid-biofuel,MEK_shp,ANZ,0.0
MEK,solid-biofuel,MEK_shp,EUR,0.0
MEK,solid-biofuel,MEK_shp,ROE,0.0
MEK,solid-biofuel,MEK_shp,RUS,0.0
MEK,solid-biofuel,MEK_shp,ASI,0.0
MEK,solid-biofuel,MEK_shp,CHN,0.0
MEK,solid-biofuel,MEK_shp,IND,0.0
MEK,solid-biofuel,MEK_shp,BRA,0.0
MEK,solid-biofuel,MEK_shp,AFR,0.0
MEK,solid-biofuel,MEK_shp,MES,0.0
MEK,solid-biofuel,MEK_shp,LAM,0.0
MEK,solid-biofuel,MEK_shp,REA,0.0
MEK,solid-biofuel,MEK_shp,KOR,0.0
MEK,solid-biofuel,MEK_shp,IDZ,0.0
MEK,solid-biofuel,MEK_slv,USA,0.0
MEK,solid-biofuel,MEK_slv,CAN,0.0
MEK,solid-biofuel,MEK_slv,MEX,0.0
MEK,solid-biofuel,MEK_slv,JPN,0.0
MEK,solid-biofuel,MEK_slv,ANZ,0.0
MEK,solid-biofuel,MEK_slv,EUR,0.0
MEK,solid-biofuel,MEK_slv,ROE,0.0
MEK,solid-biofuel,MEK_slv,RUS,0.0
MEK,solid-biofuel,MEK_slv,ASI,0.0
MEK,solid-biofuel,MEK_slv,CHN,0.0
MEK,solid-biofuel,MEK_slv,IND,0.0
MEK,solid-biofuel,MEK_slv,BRA,0.0
MEK,solid-biofuel,MEK_slv,AFR,0.0
MEK,solid-biofuel,MEK_slv,MES,0.0
MEK,solid-biofuel,MEK_slv,LAM,0.0
MEK,solid-biofuel,MEK_slv,REA,0.0
MEK,solid-biofuel,MEK_slv,KOR,0.0
MEK,solid-biofuel,MEK_slv,IDZ,0.0
MEK,solid-biofuel,MEK_wst,USA,0.0
MEK,solid-biofuel,MEK_wst,CAN,0.0
MEK,solid-biofuel,MEK_wst,MEX,0.0
MEK,solid-biofuel,MEK_wst,JPN,0.0
MEK,solid-biofuel,MEK_wst,ANZ,0.0
MEK,solid-biofuel,MEK_wst,EUR,0.0
MEK,solid-biofuel,MEK_wst,ROE,0.0
MEK,solid-biofuel,MEK_wst,RUS,0.0
MEK,solid-biofuel,MEK_wst,ASI,0.0
MEK,solid-biofuel,MEK_wst,CHN,0.0
MEK,solid-biofuel,MEK_wst,IND,0.0
MEK,solid-biofuel,MEK_wst,BRA,0.0
MEK,solid-biofuel,MEK_wst,AFR,0.0
MEK,solid-biofuel,MEK_wst,MES,0.0
MEK,solid-biofuel,MEK_wst,LAM,0.0
MEK,solid-biofuel,MEK_wst,REA,0.0
MEK,solid-biofuel,MEK_wst,KOR,0.0
MEK,solid-biofuel,MEK_wst,IDZ,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,USA,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,CAN,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,MEX,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,JPN,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,ANZ,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,EUR,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,ROE,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,RUS,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,ASI,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,CHN,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,IND,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,BRA,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,AFR,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,MES,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,LAM,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,REA,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,KOR,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_agr,IDZ,0.0
MEK,liquid-fuel-plus-natural-gas,MEK_ene,USA,1.32181862113251e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ene,CAN,1.0785394359068381e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ene,MEX,7.848819560667087e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ene,JPN,8.835570055678472e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ene,ANZ,0.00010034627699838589
MEK,liquid-fuel-plus-natural-gas,MEK_ene,EUR,7.53007505556102e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ene,ROE,6.28499320415006e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ene,RUS,0.00010388225633940114
MEK,liquid-fuel-plus-natural-gas,MEK_ene,ASI,0.00020333338325976508
MEK,liquid-fuel-plus-natural-gas,MEK_ene,CHN,5.025509207015333e-06
MEK,liquid-fuel-plus-natural-gas,MEK_ene,IND,7.274940831052839e-06
MEK,liquid-fuel-plus-natural-gas,MEK_ene,BRA,5.3078885097195625e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ene,AFR,0.00022558184373845083
MEK,liquid-fuel-plus-natural-gas,MEK_ene,MES,0.0008097312745088427
MEK,liquid-fuel-plus-natural-gas,MEK_ene,LAM,0.0004835810282692083
MEK,liquid-fuel-plus-natural-gas,MEK_ene,REA,0.00011936926439897547
MEK,liquid-fuel-plus-natural-gas,MEK_ene,KOR,1.3143484712332652e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ene,IDZ,3.3571704048120714e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,USA,2.6301560376983414e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,CAN,5.9938084848004356e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,MEX,4.989714644179095e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,JPN,2.8004833501854828e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,ANZ,2.5495489001981793e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,EUR,5.093298387550097e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,ROE,5.331026462375553e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,RUS,0.00016117401079481433
MEK,liquid-fuel-plus-natural-gas,MEK_ind,ASI,9.36702101017464e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,CHN,5.717535730769087e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,IND,0.0002577839807968555
MEK,liquid-fuel-plus-natural-gas,MEK_ind,BRA,0.0001079802171644392
MEK,liquid-fuel-plus-natural-gas,MEK_ind,AFR,0.0005803201439769202
MEK,liquid-fuel-plus-natural-gas,MEK_ind,MES,0.0016863048855300154
MEK,liquid-fuel-plus-natural-gas,MEK_ind,LAM,0.00023423057302504618
MEK,liquid-fuel-plus-natural-gas,MEK_ind,REA,3.8352238737872734e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,KOR,1.1177765047270055e-05
MEK,liquid-fuel-plus-natural-gas,MEK_ind,IDZ,7.32774450905052e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,USA,0.0040209971491791535
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,CAN,7.69177143035539e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,MEX,2.3471615152916466e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,JPN,4.513992636176454e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,ANZ,1.5472857059240632e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,EUR,0.0002861810388351168
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,ROE,2.960132863633693e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,RUS,8.303350079675281e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,ASI,2.7406532313186495e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,CHN,0.0006693961680558361
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,IND,0.00010787471934518835
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,BRA,5.4980196274320614e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,AFR,4.177709842090884e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,MES,6.774007513513796e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,LAM,5.135536289652073e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,REA,5.453223854666788e-05
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,KOR,5.773572557458998e-06
MEK,liquid-fuel-plus-natural-gas,MEK_nrtr,IDZ,4.993260511889521e-05
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,USA,0.0001067840451295588
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,CAN,0.0005365678211923104
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,MEX,1.6281715702159234e-06
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,JPN,0.0007180571906109458
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,ANZ,2.0693636580352996e-05
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,EUR,0.00013004500283084154
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,ROE,5.754556003248669e-06
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,RUS,8.86504337536396e-06
MEK,liquid-fuel-plus-natural-gas,MEK_rcoc,ASI,9.431074776229968e-05
