Scenario,Species,Region,Inventory Sector,CEDS Fuel,2000,2005,2010,2015,2020,2030,2050
WEO2018_NPS_CLE_CH4b,VOC,USA,Solvents,process,1.1019504229891641,0.9660203416627865,0.9713248590093195,1.0071687852476703,1.0001334199304621,0.9428797383111631,0.8258767500713574
WEO2018_NPS_CLE_CH4b,VOC,USA,Transport,liquid-fuel-plus-natural-gas,2.837692853760875,1.5685497335482168,1.0144931914763304,0.9963767021309173,0.8105655538082753,0.46908887073986244,0.2985457595955835
WEO2018_NPS_CLE_CH4b,VOC,USA,Waste,process,1.0,1.0,1.0,1.0,1.0,1.0,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Commercial,solid-biofuel,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Commercial,total-coal,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.0843330505233285
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Energy,process,,,,,,,0.7336604406909674
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Energy,solid-biofuel,,,,,,,1.0147715901016419
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Energy,total-coal,,,,,,,0.1164878344978822
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.12216916345004539
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Industry,process,,,,,,,0.7499936455063014
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Industry,solid-biofuel,,,,,,,0.9981961254077871
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Industry,total-coal,,,,,,,0.5941069148107281
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.2600946036721932
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Non-road transport,total-coal,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Other,liquid-fuel-plus-natural-gas,,,,,,,0.28955735738563726
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.992605509742619
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Residential,solid-biofuel,,,,,,,1.0046929419191346
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Residential,total-coal,,,,,,,0.6859857081239616
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.2600946036721932
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Solvents,process,,,,,,,0.0999999999971683
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.031155181158381985
WEO2018_NPS_MFRcor_CH4b,SO2,AFR,Waste,process,,,,,,,0.032035791104398935
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.1700194604832614
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Energy,process,,,,,,,0.09672932527999267
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Energy,solid-biofuel,,,,,,,0.9946180992091765
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Energy,total-coal,,,,,,,0.48736672074545767
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.18585562715053158
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Industry,process,,,,,,,0.039740422236144636
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Industry,solid-biofuel,,,,,,,1.0164454239300735
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Industry,total-coal,,,,,,,0.10026721048017913
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.44995871520864794
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Other,liquid-fuel-plus-natural-gas,,,,,,,0.4327384170109707
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.8773495798796236
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Residential,solid-biofuel,,,,,,,1.0557871443810212
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Residential,total-coal,,,,,,,0.9085193408905637
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.4499997691190069
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Solvents,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.20814112517014802
WEO2018_NPS_MFRcor_CH4b,SO2,ANZ,Waste,process,,,,,,,0.027039965732985834
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.07154507050919384
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Energy,process,,,,,,,0.10870465395335838
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Energy,solid-biofuel,,,,,,,0.7673986269709023
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Energy,total-coal,,,,,,,0.19685646696023404
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.2818589678360716
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Industry,process,,,,,,,0.09841094882515845
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Industry,solid-biofuel,,,,,,,0.9430210297355888
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Industry,total-coal,,,,,,,0.2514318174391544
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.5053032207885505
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Other,liquid-fuel-plus-natural-gas,,,,,,,0.5114255314446717
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.5677394548178517
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Residential,solid-biofuel,,,,,,,1.0040521976080519
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Residential,total-coal,,,,,,,1.0807759858847963
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.5038294895541255
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Solvents,process,,,,,,,0.10000000038917761
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.4701290727762082
WEO2018_NPS_MFRcor_CH4b,SO2,ASI,Waste,process,,,,,,,0.06911578992743564
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.15449555483905011
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Energy,process,,,,,,,0.19727897534904615
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Energy,solid-biofuel,,,,,,,0.998236534164664
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Energy,total-coal,,,,,,,0.1428885315639974
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.1866549280750014
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Industry,process,,,,,,,0.19578116869509304
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Industry,solid-biofuel,,,,,,,0.9834889441628046
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Industry,total-coal,,,,,,,0.27745187324099363
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.14638908143321874
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Other,liquid-fuel-plus-natural-gas,,,,,,,0.30615522377334825
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Residential,liquid-fuel-plus-natural-gas,,,,,,,2.165704119650897
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Residential,solid-biofuel,,,,,,,1.000245555717032
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Residential,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.14638799321767956
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Solvents,process,,,,,,,0.2941176470647205
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.8856004218809479
WEO2018_NPS_MFRcor_CH4b,SO2,BRA,Waste,process,,,,,,,0.05250978628047681
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Agricultural Waste Burning,process,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Agriculture,process,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.1673877894573687
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Energy,process,,,,,,,0.3916861489088457
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Energy,solid-biofuel,,,,,,,0.8396433867995273
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Energy,total-coal,,,,,,,0.01867286171763574
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.3769352186229964
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Industry,process,,,,,,,0.2723352246120205
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Industry,solid-biofuel,,,,,,,0.9988435178321777
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Industry,total-coal,,,,,,,0.08826671770896069
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.09153543435881352
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Other,liquid-fuel-plus-natural-gas,,,,,,,0.111002293841078
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Residential,liquid-fuel-plus-natural-gas,,,,,,,1.5389549234366742
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Residential,solid-biofuel,,,,,,,1.0420409085109419
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Residential,total-coal,,,,,,,0.8881075108234904
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.09157962251323395
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Solvents,process,,,,,,,0.3125000000352752
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.9361201993631529
WEO2018_NPS_MFRcor_CH4b,SO2,CAN,Waste,process,,,,,,,0.011834651792724738
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.09793543175620693
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Energy,process,,,,,,,0.1835930777442386
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Energy,solid-biofuel,,,,,,,0.4418154757981555
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Energy,total-coal,,,,,,,0.2877663172742867
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.21798045957632678
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Industry,process,,,,,,,0.20824465582083748
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Industry,solid-biofuel,,,,,,,1.1149767110612363
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Industry,total-coal,,,,,,,0.3881127977219914
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.3124504962695695
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Other,liquid-fuel-plus-natural-gas,,,,,,,0.31540026831065154
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.22056188098490292
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Residential,solid-biofuel,,,,,,,0.926052744760442
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Residential,total-coal,,,,,,,0.5534962089585962
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.30995345843705857
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Solvents,process,,,,,,,0.3458677248728907
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.49765460971988207
WEO2018_NPS_MFRcor_CH4b,SO2,CHN,Waste,process,,,,,,,0.0387619117101239
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Commercial,solid-biofuel,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Commercial,total-coal,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.2206152960309945
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Energy,process,,,,,,,0.31608312449844056
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Energy,solid-biofuel,,,,,,,0.9979926190370765
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Energy,total-coal,,,,,,,0.33458897669939963
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.40088251554195087
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Industry,process,,,,,,,0.28245552268825336
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Industry,solid-biofuel,,,,,,,0.9096807829371458
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Industry,total-coal,,,,,,,0.3562072689182637
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.2364801635555258
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Non-road transport,total-coal,,,,,,,1.0
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Other,liquid-fuel-plus-natural-gas,,,,,,,0.23539866279191493
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.6233167788646417
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Residential,solid-biofuel,,,,,,,1.1223126294447174
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Residential,total-coal,,,,,,,0.8304189334295404
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.24855672799430795
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Solvents,process,,,,,,,0.2942407380061881
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.9248831225767966
WEO2018_NPS_MFRcor_CH4b,SO2,EUR,Waste,process,,,,,,,0.04558730034910193
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.16669102088290388
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Energy,process,,,,,,,0.09997412035722632
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Energy,solid-biofuel,,,,,,,1.0797538080873148
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Energy,total-coal,,,,,,,0.058369772754360075
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.17446964556653966
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Industry,process,,,,,,,0.09982344094220552
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Industry,solid-biofuel,,,,,,,0.9999999998569361
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Industry,total-coal,,,,,,,0.19301526258574658
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,5.3140161006571836
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Other,liquid-fuel-plus-natural-gas,,,,,,,4.1746465325638304
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.6388961190145374
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Residential,solid-biofuel,,,,,,,1.001225415500848
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Residential,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Shipping,liquid-fuel-plus-natural-gas,,,,,,,5.313561284776091
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Solvents,process,,,,,,,0.18181818175266246
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.3085877023025391
WEO2018_NPS_MFRcor_CH4b,SO2,IDZ,Waste,process,,,,,,,0.11276358338500722
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.3214654940917262
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Energy,process,,,,,,,0.09141347373105506
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Energy,solid-biofuel,,,,,,,0.6486152911225666
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Energy,total-coal,,,,,,,0.05242412018051299
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.2066116127966195
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Industry,process,,,,,,,0.08366757837246015
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Industry,solid-biofuel,,,,,,,0.9374486463408219
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Industry,total-coal,,,,,,,0.15081534427988008
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.22515699837517397
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Other,liquid-fuel-plus-natural-gas,,,,,,,0.21546100844977917
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.263232652102846
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Residential,solid-biofuel,,,,,,,1.0128613147110197
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Residential,total-coal,,,,,,,3.260494899819416
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.23037352159861302
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Solvents,process,,,,,,,0.09918351554322385
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.5096333611251467
WEO2018_NPS_MFRcor_CH4b,SO2,IND,Waste,process,,,,,,,0.029814744970961905
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.33008130852387363
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Energy,process,,,,,,,0.39765222468084493
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Energy,solid-biofuel,,,,,,,0.8264170250352574
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Energy,total-coal,,,,,,,0.4702162891676303
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.44461793516411896
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Industry,process,,,,,,,0.4276381905277827
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Industry,solid-biofuel,,,,,,,0.663246120622102
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Industry,total-coal,,,,,,,0.6630317892077099
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.002144991456906753
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Other,liquid-fuel-plus-natural-gas,,,,,,,0.003724131874206006
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Residential,liquid-fuel-plus-natural-gas,,,,,,,2.6807005222575255
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Residential,solid-biofuel,,,,,,,0.999999967681412
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Residential,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.0014981948675300307
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Solvents,process,,,,,,,0.5002239194557546
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Transport,liquid-fuel-plus-natural-gas,,,,,,,1.035291828982329
WEO2018_NPS_MFRcor_CH4b,SO2,JPN,Waste,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Agricultural Waste Burning,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Agriculture,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Commercial,solid-biofuel,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Commercial,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Energy,liquid-fuel-plus-natural-gas,,,,,,,0.4540199417454921
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Energy,process,,,,,,,0.3184497417316435
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Energy,solid-biofuel,,,,,,,0.6978451682543764
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Energy,total-coal,,,,,,,0.5364500234491091
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Industry,liquid-fuel-plus-natural-gas,,,,,,,0.33839834940104674
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Industry,process,,,,,,,0.3239830286496097
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Industry,solid-biofuel,,,,,,,0.48621228686654594
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Industry,total-coal,,,,,,,0.18143572894021634
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Non-road transport,liquid-fuel-plus-natural-gas,,,,,,,0.5915432986612514
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Non-road transport,total-coal,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Other,liquid-fuel-plus-natural-gas,,,,,,,0.5909618154341375
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Residential,liquid-fuel-plus-natural-gas,,,,,,,0.7134606438016003
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Residential,solid-biofuel,,,,,,,2.5643959145535153
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Residential,total-coal,,,,,,,1.8573928920895746
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Shipping,liquid-fuel-plus-natural-gas,,,,,,,0.586565685362103
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Solvents,process,,,,,,,0.0
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Transport,liquid-fuel-plus-natural-gas,,,,,,,0.7500737293440567
WEO2018_NPS_MFRcor_CH4b,SO2,KOR,Waste,process,,,,,,,0.013024507890937866
WEO2018_NPS_MFRcor_CH4b,SO2,LAM,Agricultural Waste Burning,process,,,,,,,0.22966056839989857
